#Data tag : 24v2 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
278345:5181,08/08/16 03:41:54,214,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v3,0.042986246,0.039919440
278346:5181,08/08/16 05:08:15,141,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v3,0.026901448,0.022486479
278349:5181,08/08/16 06:27:06,617,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v3,0.100637323,0.095653085
278366:5181,08/08/16 10:36:47,453,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v3,0.062155739,0.059965424
278406:5183,08/08/16 20:55:21,1033,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v3,0.184513716,0.176684903
278509:5187,08/09/16 22:22:21,867,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v3,0.157599474,0.148856789
278770:5197,08/13/16 11:04:12,123,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v3,0.024799982,0.023841679
#Summary:
#hltpath,nfill,nrun,ncms,totdelivered(/fb),totrecorded(/fb)
#HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,23,66,29821,2.925686067,2.788072133
#HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,44,134,92288,13.704134664,13.089815821
#HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v3,6,10,5289,0.887132732,0.842841048
#
#Sum delivered  : 17.516953463
#Sum recorded : 16.720729002
#Check JSON:
#(run,ls) in json but not in results: []
